X,Y,portid,portname,country,ISO3,continent,fullname,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,LOCODE,pageid,countrynoaccents,ObjectId
4001063.02534007,4189168.18181337,port2228,Baniyas,Syria,SYR,Asia & Pacific,"Baniyas, Syria",35.1858646499974,35.9421606838848,3,0,0,3,0,0,,,,0,0,,b555a69202334fb894a1f439694ffc2d,Syria,1576
13376185.4289342,2628928.7778615,port2229,Anping,Taiwan Province of China,TWN,Asia & Pacific,"Anping, Taiwan Province of China",22.9744474218755,120.160318140284,221,1,44,40,0,136,,,,0.3,0.33,,702b7db54d2e4860a3d4a68c421f4310,Taiwan Province of China,1577
13566431.2871799,2826124.38578364,port2230,Suao,Taiwan Province of China,TWN,Asia & Pacific,"Suao, Taiwan Province of China",24.5953552721171,121.86932576231,167,0,85,46,0,36,,,,0.67,0.4,,25a28e3956b14cbdb815bcf51bda054a,Taiwan Province of China,1578
4475517.16237748,-1148388.74944667,port2232,Mtwara,Tanzania,TZA,Africa,"Mtwara, Tanzania",-10.2608605099218,40.2042547130292,76,16,18,28,0,14,,,,0.42,61.91,,4aed1d025bf1403cbb29c4725feebca5,Tanzania,1579
3939873.58957439,5626148.32773972,port2234,Feodosiya,Ukraine,UKR,Europe,"Feodosiya, Ukraine",45.0293823831506,35.3924866301352,2,0,1,1,0,0,,,,0.01,0,,c5a4b349a3804ab09522537347365d62,Ukraine,1580
2936617.34481685,4880987.66091606,port2233,Canakkale,Türkiye,TUR,Europe,"Canakkale, Türkiye",40.103456196747,26.3800824445946,161,0,8,9,0,144,,,,0.02,0.13,,5a915fab04aa4334b6c1b19f94091360,Turkiye,1581
5854407.99673162,2774686.8067741,port2236,Jebel Dhanna,United Arab Emirates,ARE,Asia & Pacific,"Jebel Dhanna, United Arab Emirates",24.174505328853,52.5910418293556,144,0,0,144,0,0,,,,0.01,0,,6d5cb6925ffc409faa4c5e08ea09e234,United Arab Emirates,1582
5886068.77458022,2893680.71841619,port2237,Das Island,United Arab Emirates,ARE,Asia & Pacific,"Das Island, United Arab Emirates",25.1459398379326,52.8754554358407,335,0,0,173,0,162,,,,0.03,2.22,,528eb382fe5b45febb813a9435d2a35a,United Arab Emirates,1583
-7464727.29050748,1186505.09927893,port2260,Catia La Mar,Venezuela,VEN,South America,"Catia La Mar, Venezuela",10.5976081963712,-67.0567861684697,27,0,0,0,0,27,,,,0.71,0,,f479cbfbe95a427aab75b8a83b3e820d,Venezuela,1584
-7954724.04489493,1160698.27775463,port2261,La Salina,Venezuela,VEN,South America,"La Salina, Venezuela",10.3696516319543,-71.4585019048218,34,0,0,0,0,34,,,,0.94,0.29,,51d8b934514845429c7ed8fe7e4f1156,Venezuela,1585
12165397.5348497,1403128.45289058,port2262,Van Phong,Vietnam,VNM,Asia & Pacific,"Van Phong, Vietnam",12.5040628840733,109.283625429454,281,1,80,52,0,148,,,,2.61,0.76,,dc07f09bc2944048bb7812853774bd3f,Vietnam,1586
5515173.67839924,1654017.24551203,port2263,Ash Shihr,Yemen,YEM,Asia & Pacific,"Ash Shihr, Yemen",14.6944993583033,49.5436480987972,2,0,0,0,0,2,,,,0,38.41,,fe86845925914d0dbb558312e9baec60,Yemen,1587
5333813.17794098,1573429.95281583,port2264,Rudum Terminal,Yemen,YEM,Asia & Pacific,"Rudum Terminal, Yemen",13.9931436850754,47.914459003825,6,0,0,0,0,6,,,,0,31.16,,4270b9f4e3014250aad668da055a3221,Yemen,1588
4744174.0895131,1718106.56760949,port2245,Ras Isa Terminal,Yemen,YEM,Asia & Pacific,"Ras Isa Terminal, Yemen",15.2506749411968,42.6176409513343,29,0,0,0,0,29,,,,5.55,0,,df639fd3b88149c8adb5e1ceec5c16e1,Yemen,1589
4812766.02618045,1494024.86492105,port2109,Mokha,Yemen,YEM,Asia & Pacific,"Mokha, Yemen",13.2999773445722,43.2338128020907,0,0,0,0,0,0,,,,0,0,,0612b26557e341d6b43cc4618578a4e3,Yemen,1590
11595245.3305701,149291.214395416,port2189,Pengerang,Malaysia,MYS,Asia & Pacific,"Pengerang, Malaysia",1.3409833539977,104.161861035667,2094,67,26,38,0,1963,,,,6.97,8.52,,afb653f60faf45ee886ec94ddd5469d7,Malaysia,1591
12891997.9932332,635372.898823178,port2190,Kimanis,Malaysia,MYS,Asia & Pacific,"Kimanis, Malaysia",5.69823512877678,115.810788401596,87,0,0,0,0,87,,,,0,2.24,,66a95cd2a77a4a51b8796e26d41c61e0,Malaysia,1592
13164241.5763643,523126.419519699,port2191,Kunak,Malaysia,MYS,Asia & Pacific,"Kunak, Malaysia",4.69406464844105,118.256394118897,44,0,0,7,0,37,,,,0,0.17,,57f60a0bffa0430d86e61cbc4b0c8332,Malaysia,1593
13121245.7629919,474101.231560314,port2192,Tawau,Malaysia,MYS,Asia & Pacific,"Tawau, Malaysia",4.25500727463273,117.870156155841,259,84,17,32,0,126,,,,0.31,0.07,,65c589a8ab634beca12c2e76faa5c636,Malaysia,1594
13852101.1824953,1220953.91734125,port2207,Isabel,Philippines,PHL,Asia & Pacific,"Isabel, Philippines",10.9016363100407,124.435542094056,172,0,75,61,0,36,,,,1.49,2,,9a9f32c5416b4c7183e5783c5d9d0f15,Philippines,1595
13718924.0652748,1055238.59961852,port2208,Amlan,Philippines,PHL,Asia & Pacific,"Amlan, Philippines",9.43641763273019,123.239191695115,79,0,0,2,0,77,,,,0.34,0,,d3fd6d20627e48f4ad8939a7173950e9,Philippines,1596
13449069.2192458,1564875.47434593,port2209,Calaca,Philippines,PHL,Asia & Pacific,"Calaca, Philippines",13.9185658619298,120.815044368299,304,4,99,19,0,182,,,,2.9,1.3,,fe7ef4af8bad4ce9ae7739320368705e,Philippines,1597
13441586.685138,1566625.1100692,port2210,Balayan,Philippines,PHL,Asia & Pacific,"Balayan, Philippines",13.9338211230468,120.747827620769,23,0,0,1,0,22,,,,0.22,0,,37688895b3cd4db0af672e6cce52c0bd,Philippines,1598
2602832.86326537,4575134.4555999,port2141,Pachi,Greece,GRC,Europe,"Pachi, Greece",37.9696159587141,23.3816454307986,88,0,0,0,0,88,,,,13.8,0,,656537e52f8247858b009d95998e4178,Greece,1599
2678549.64711483,4537803.27341341,port2142,Lavrion,Greece,GRC,Europe,"Lavrion, Greece",37.7047701201238,24.061820872762,139,4,0,52,70,13,,,,0.06,0.02,,74bc96eb226845e18e4ce7e6cad898da,Greece,1600
2625976.25214493,4644053.37258966,port2143,Chalkis,Greece,GRC,Europe,"Chalkis, Greece",38.4560580996744,23.5895460303669,78,1,3,74,0,0,,,,0.11,0.01,,8e3b8948e95546aabcf0cef66a24e489,Greece,1601
2761260.28699853,4154172.60242608,port2144,Kali Limenes,Greece,GRC,Europe,"Kali Limenes, Greece",34.9285278588392,24.8048231924303,57,0,0,2,0,55,,,,0.05,0,,00c200177ed7411180e8ddf28c35af4d,Greece,1602
2910097.56885415,4164406.9328617,port2145,Atherinolakos,Greece,GRC,Europe,"Atherinolakos, Greece",35.0038689611542,26.1418512438075,6,0,0,0,0,6,,,,0.05,0.03,,721d1e56910342e38ae64c162a766c5b,Greece,1603
2626781.21489143,4659447.14142078,port2146,Psakhna,Greece,GRC,Europe,"Psakhna, Greece",38.5642654328339,23.5967771337502,46,0,5,40,0,1,,,,0.17,0.03,,b372f2d8a3bc41e38616326882b45232,Greece,1604
2524585.48864602,4629607.03204639,port2147,San Nicolas,Greece,GRC,Europe,"San Nicolas, Greece",38.3543626726989,22.6787373051707,119,2,22,89,0,6,,,,0.89,0.36,,19f305840fd84dfbbd654df2998a5148,Greece,1605
14245154.4925578,3043830.6495727,port2173,Henza Island,Japan,JPN,Asia & Pacific,"Henza Island, Japan",26.3607518705613,127.966400053085,299,0,0,6,0,293,,,,0.16,0.22,,05be409076f54c55af739a9218b63b76,Japan,1606
14798300.1369186,4044873.73075252,port2174,Namikata,Japan,JPN,Asia & Pacific,"Namikata, Japan",34.1196075765848,132.935391919819,442,2,7,148,0,285,,,,0.08,0.17,,ee1f59a0b0294898852a1887825a6c04,Japan,1607
14742151.3501538,4053415.40692859,port2176,Kanokawa,Japan,JPN,Asia & Pacific,"Kanokawa, Japan",34.1831070337709,132.430998786464,172,0,0,4,0,168,,,,0.06,0.09,,43eb436adde448da96c73cc7f2b448c5,Japan,1608
14225245.5610651,3026772.59494771,port2177,Nakagusukuwan,Japan,JPN,Asia & Pacific,"Nakagusukuwan, Japan",26.2233693144092,127.787555078582,138,0,0,0,0,138,,,,0.06,0,,cd8fe19239294b439776d869f00d0782,Japan,1609
14567953.9368693,4025366.75825624,port2178,Mutsure,Japan,JPN,Asia & Pacific,"Mutsure, Japan",33.9744124326445,130.866156798389,219,1,0,0,0,218,,,,0.05,0.05,,2503be0f7750470ab845f434c7bb5f24,Japan,1610
14583560.2156887,4030083.01004168,port2179,Chofu,Japan,JPN,Asia & Pacific,"Chofu, Japan",34.0095394269591,131.006350386306,262,9,42,167,0,44,,,,0.02,0.04,,bfa3d413784c4cac832dd1de9279eb2f,Japan,1611
14231312.8611849,3051338.96689517,port2180,Kinwan,Japan,JPN,Asia & Pacific,"Kinwan, Japan",26.4211708877825,127.842058562891,227,1,103,27,0,96,,,,0.22,0.01,,c7f507ee6f5d4db988cea6c8e6bc2299,Japan,1612
14683676.9626552,3892830.87288568,port2181,Saiki,Japan,JPN,Asia & Pacific,"Saiki, Japan",32.9813660016647,131.905714426269,512,0,177,244,2,89,,,,0.13,0.07,,974c9ad2cc4e4858a67c306dc47d2b24,Japan,1613
15162871.8638439,4038399.25506611,port2182,Owase,Japan,JPN,Asia & Pacific,"Owase, Japan",34.0714440465658,136.210395464368,51,0,6,40,0,5,,,,0,0,,b858810c8d98436e8b103bb93e8c5ab0,Japan,1614
11501269.8347194,118360.046262352,port2153,Karimun,Indonesia,IDN,Asia & Pacific,"Karimun, Indonesia",1.06318536647826,103.317664793112,151,0,0,14,0,137,,,,0.58,0.32,,fd5ef1865ba74258bf34570d8519186a,Indonesia,1615
11707542.3388498,-230930.339636367,port2154,Muntok,Indonesia,IDN,Asia & Pacific,"Muntok, Indonesia",-2.07402944030294,105.170642224652,1,0,0,0,0,1,,,,0,0,,1d50f46ba13d402f8aa194fe1d4f0f0a,Indonesia,1616
11372163.1756287,150101.881606208,port2155,Sungai Pakning,Indonesia,IDN,Asia & Pacific,"Sungai Pakning, Indonesia",1.34826369615872,102.157879941684,96,28,1,22,0,45,,,,0.16,0.13,,30dff55468ce47a1936827a39228861c,Indonesia,1617
12858873.6177095,-951046.302201573,port2156,Padang,Indonesia,IDN,Asia & Pacific,"Padang, Indonesia",-8.51191030976715,115.513227073498,301,0,0,0,0,301,,,,0.52,0.11,,86e060c0a4204727a8d661ee3f27d466,Indonesia,1618
10611064.2872884,656261.019276044,port2157,Sabang,Indonesia,IDN,Asia & Pacific,"Sabang, Indonesia",5.88491841895616,95.3208123004595,4,0,0,0,0,4,,,,0.01,0,,ee45c6c51dc243f7b5fce90559d58073,Indonesia,1619
11566055.9403231,129229.428497805,port2158,Pulau Sambu,Indonesia,IDN,Asia & Pacific,"Pulau Sambu, Indonesia",1.16080828783621,103.899648281736,133,0,0,61,1,71,,,,0.24,0.04,,12e3a1ef8d164134b6d92be45318fb41,Indonesia,1620
11071375.8509251,375593.223797773,port2159,Kuala Tanjung,Indonesia,IDN,Asia & Pacific,"Kuala Tanjung, Indonesia",3.37206298625255,99.4558614311782,150,44,32,21,0,53,,,,0.41,0.16,,bef2efdd8aee44efb4112f57f5aa2c1e,Indonesia,1621
14527717.9355214,-345372.341313128,port2160,Bula,Indonesia,IDN,Asia & Pacific,"Bula, Indonesia",-3.10101745349884,130.504710648562,40,0,0,0,0,40,,,,0.02,0,,fe5f00a29dda4752a646792de468f1cb,Indonesia,1622
12124435.850493,57164.9822920454,port2161,Kijing,Indonesia,IDN,Asia & Pacific,"Kijing, Indonesia",0.513514898115065,108.915660358245,51,0,5,11,0,35,,,,0.04,0.05,,837405e8aecf4c8490da34e85fdd4373,Indonesia,1623
13856297.3854898,131555.666704278,port2162,Amurang,Indonesia,IDN,Asia & Pacific,"Amurang, Indonesia",1.1817008749589,124.473237226909,31,0,1,12,0,18,,,,0.01,0.03,,52e8c8dea31345f48a588ffdfc278ecb,Indonesia,1624
13670963.7994405,-105656.010860304,port2163,Luwuk,Indonesia,IDN,Asia & Pacific,"Luwuk, Indonesia",-0.949080688856557,122.808357296821,131,35,0,25,0,71,,,,0.04,0.01,,67b8003a19c943218fea5025e1a3e177,Indonesia,1625
-373908.169179888,7558781.46182401,port2238,Hound Point,United Kingdom,GBR,Europe,"Hound Point, United Kingdom",56.0018375139033,-3.35887423231441,69,0,0,0,0,69,,,,0,8.94,,926dbd20bfa9461d8c61f97d919c6f60,United Kingdom,1626
-347312.615552715,8145093.70467138,port2239,Flotta,United Kingdom,GBR,Europe,"Flotta, United Kingdom",58.8363226064973,-3.11996230918531,22,0,0,0,0,22,,,,0,1.91,,70157cd84c6b42c5a86e71984ee1bc79,United Kingdom,1627
-497395.311516089,7198015.91666484,port2240,Douglas,United Kingdom,GBR,Europe,"Douglas, United Kingdom",54.1468436275529,-4.46817810584293,23,0,0,3,6,14,,,,0.02,0,,52e4ef2db2724b6f8e9d0286439e4c3c,United Kingdom,1628
-448572.760337133,7904502.30795929,port2241,Cromarty,United Kingdom,GBR,Europe,"Cromarty, United Kingdom",57.6997269693355,-4.02959766650529,68,7,0,46,0,15,,,,0.03,0.02,,d1bdc04ce80a419ea679458ece8df444,United Kingdom,1629
-277986.341745831,7898591.73600598,port2242,Macduff,United Kingdom,GBR,Europe,"Macduff, United Kingdom",57.6713438986857,-2.49719379566753,0,0,0,0,0,0,,,,0,0,,af2ddadbc4ea45aeb20498150588acc2,United Kingdom,1630
-561590.686903779,7535899.37593943,port2243,Loch Striven,United Kingdom,GBR,Europe,"Loch Striven, United Kingdom",55.8867280234061,-5.04485497464846,7,0,0,0,0,7,,,,0.03,0.02,,2bc7324d6c484b3f97b43f40a3b2c302,United Kingdom,1631
-537149.081072447,7571241.34741026,port2244,Faslane,United Kingdom,GBR,Europe,"Faslane, United Kingdom",56.0643738045419,-4.82529229378135,0,0,0,0,0,0,,,,0,0,,0114aed2b0d94aa5bf44a0a87a3d9a69,United Kingdom,1632
-621618.463248681,7444102.33786928,port2246,Campbeltown,United Kingdom,GBR,Europe,"Campbeltown, United Kingdom",55.4214906086236,-5.58409366427179,52,5,0,45,0,2,,,,0,0.05,,7f3a02dcdbe44de98405ca23e0f33e03,United Kingdom,1633
-8416094.99586098,4805626.88663121,port2247,Delaware,United States,USA,North America,"Delaware, United States",39.5836795779323,-75.6030676738374,101,0,0,0,0,101,,,,0.12,0.05,,569641f0346e417781b4e655a5c14215,United States,1634
-13609695.1361298,4586141.98858038,port2248,Rodeo,United States,USA,North America,"Rodeo, United States",38.0475271930771,-122.257971529925,125,0,2,0,12,111,,,,0.24,0.06,,b578fc4bb5fe4af5b01cab82e4b52817,United States,1635
-13676982.8457127,5784735.68195725,port2253,Kalama,United States,USA,North America,"Kalama, United States",46.0273657254777,-122.862427309442,278,12,188,7,37,34,,,,0.08,1.07,,f6e736159f60489f849891a9a3e23714,United States,1636
-8916503.22011838,5183483.21917164,port2249,Erie,United States,USA,North America,"Erie, United States",42.150052962337,-80.0983112353327,26,0,23,3,0,0,,,,0.02,0,,d92b85c5ede9422cba1c9ef5e09ce15f,United States,1637
-16849047.8501486,8556889.88781592,port2251,Nikiski,United States,USA,North America,"Nikiski, United States",60.6983652294442,-151.357572066497,68,0,0,0,0,68,,,,0.21,0,,6fd13bafeed84ce8a021ec47757392ea,United States,1638
-8394742.74087378,4839338.98439817,port2252,Marcus Hook,United States,USA,North America,"Marcus Hook, United States",39.8166842561933,-75.4112571037832,662,166,19,4,36,437,,,,0.97,0.92,,8a6d1bd305bd42498721d7b62ace13df,United States,1639
-8210390.27720563,5254562.82620055,port2254,Albany,United States,USA,North America,"Albany, United States",42.6216733773329,-73.7551907460014,55,5,18,20,0,12,,,,0.03,0.03,,02d04f1a7327416d92243f8d04e6b43e,United States,1640
-13641431.6041302,6034346.54386313,port2255,Manchester,United States,USA,North America,"Manchester, United States",47.5623177380008,-122.543065072613,3,0,0,0,0,3,,,,0.01,0,,0a4b32005e0345218645464a2b504e65,United States,1641
-18536566.1480869,7149927.8945289,port2256,Dutch Harbor,United States,USA,North America,"Dutch Harbor, United States",53.8930536363471,-166.51680685919,135,112,1,15,0,7,,,,0.02,0.06,,9b8d001b85724f04a218a93a0a2f357b,United States,1642
-8966526.5433247,5155889.76352583,port2265,Conneaut,United States,USA,North America,"Conneaut, United States",41.9660133235423,-80.5476783933196,71,0,71,0,0,0,,,,0.09,0.02,,a0cf35dd32374d22be92a99eb9e97832,United States,1643
-8320972.72309449,4886006.37361675,port2266,Fairless Hills,United States,USA,North America,"Fairless Hills, United States",40.1379313167327,-74.7485697589741,84,0,65,16,0,3,,,,0.13,0.08,,8c4c6c8b275741ab9466d4e98bc099f2,United States,1644
-13686090.686065,5798118.49089235,port2267,Longview,United States,USA,North America,"Longview, United States",46.1107730952016,-122.94424443138,401,20,270,27,46,38,,,,0.15,1.17,,97f4eb8751ff4177a6e2bbb216754c7b,United States,1645
-8993171.26171354,5147099.23608688,port2268,Ashtabula,United States,USA,North America,"Ashtabula, United States",41.9072712782886,-80.7870319710172,74,1,72,1,0,0,,,,0.1,0.01,,8d30684f2ebd4daf8cabd25964a13c07,United States,1646
-9047469.3565526,5124437.63794218,port2269,Fairport,United States,USA,North America,"Fairport, United States",41.7555873599268,-81.2748000559421,72,0,72,0,0,0,,,,0.05,0.04,,eafe372d566a48deb9c056140fc0dc10,United States,1647
-9278452.05640933,5145719.9171782,port2270,Monroe,United States,USA,North America,"Monroe, United States",41.8980491716345,-83.349752952427,65,0,55,6,0,4,,,,0.07,0.02,,2952de69b91b450d9b5795d125eed623,United States,1648
5490722.41293249,773441.341460435,port2271,Garacad,Somalia,SOM,Africa,"Garacad, Somalia",6.93097579093247,49.3239986439488,4,0,0,4,0,0,,,,0.39,0,,a3eef5ca105e49fa964bba8f4e81735e,Somalia,1649
-8602666.95075516,-1299299.50935274,port2272,Chancay,Peru,PER,South America,"Chancay, Peru",-11.5919068325962,-77.2790720605324,62,32,7,8,2,13,,,,0.68,0.3,,8c95fb11ab9b46bcb1b10a08f822d503,Peru,1650
-9067222.50826221,3592985.09025322,port2273,Fernandina,United States,USA,North America,"Fernandina, United States",30.6933235713387,-81.4522456368449,42,26,6,10,0,0,,,,0.02,0,,b795c7f38e1b41f78c63251ed2def020,United States,1651
-10286784.9813302,1654650.95586858,port2274,Madero,Mexico,MEX,North America,"Madero, Mexico",14.700005809134,-92.4077617318006,41,29,10,1,0,1,,,,0.09,0.16,,45030b53a7fc46b2bf52094ebf61c6c6,Mexico,1652
-7336953.68451998,-6066112.49669892,port2275,Deseado,Argentina,ARG,South America,"Deseado, Argentina",-47.7545203320768,-65.9089763368133,35,23,0,0,0,12,,,,0.07,0.05,,9f3deb16c60e4fc48f3f92bc48d556c1,Argentina,1653
-7222616.72717157,-4982618.29963036,port2276,San Antonio Este,Argentina,ARG,South America,"San Antonio Este, Argentina",-40.7981774055694,-64.8818699735554,18,18,0,0,0,0,,,,0.02,0.06,,f47aa260314046b886a29f32ede58772,Argentina,1654
-8106581.73299506,-5694729.30668973,port2277,Chacabuco,Chile,CHL,South America,"Chacabuco, Chile",-45.4631325740225,-72.8226627271358,169,27,2,14,96,30,,,,0.05,0.08,,88786a16feda4d2fa05bc8a030d21675,Chile,1655
-9094921.87106505,1410941.12971324,port2278,San Andres,Colombia,COL,South America,"San Andres, Colombia",12.5725715708249,-81.7010732465065,202,36,0,143,0,23,,,,0.37,0.04,,18941405f4fd4db2bcfb2f97e4389009,Colombia,1656
-7717601.7741935,1289829.45300199,port2279,Cumarebo,Venezuela,VEN,South America,"Cumarebo, Venezuela",11.5085586033536,-69.3283963050596,0,0,0,0,0,0,,,,0,0,,e42f41b28f2b489195bf58a611d8331f,Venezuela,1657
-7816057.32569052,1310699.61149188,port2280,Guaranao,Venezuela,VEN,South America,"Guaranao, Venezuela",11.6922088605618,-70.2128375722214,49,15,5,23,6,0,,,,1,0.31,,bfa19c2ded7a45ba945a115eec53390b,Venezuela,1658
-7190424.80688879,1146823.34790832,port2281,Guanta,Venezuela,VEN,South America,"Guanta, Venezuela",10.2470228644195,-64.5926850334035,79,21,16,27,15,0,,,,0.53,2.92,,31beeaf66098484397f833c54aa9bc9b,Venezuela,1659
2377351.31733081,8578221.76186078,port2282,Uusikaupunki,Finland,FIN,Europe,"Uusikaupunki, Finland",60.7920124512323,21.3561102407995,479,35,17,227,150,50,,,,1.83,2.72,,c25f34d558c44d5080563b9bacc74935,Finland,1660
509867.168918501,6742816.05998312,port2283,Moerdijk,The Netherlands,NLD,Europe,"Moerdijk, The Netherlands",51.6819226247066,4.58021470710239,3597,878,58,762,1,1898,,,,0.69,2.16,,42c0b236dc584a4caec4093e97685114,The Netherlands,1661
14086839.4982302,3965098.36469891,port2284,Jeju,Korea,KOR,Asia & Pacific,"Jeju, Korea",33.5242533153385,126.544232261988,301,0,0,48,125,128,,,,0.03,0.06,,d309c0c39f3a48208300acf69d46bab8,Korea,1662
14089215.9683951,3927049.42874882,port2285,Seogwipo,Korea,KOR,Asia & Pacific,"Seogwipo, Korea",33.2388427823127,126.565580456701,11,0,0,10,1,0,,,,0,0,,36d0af4e94974940a3684a7f3d571e45,Korea,1663
14110635.8976274,4071726.91885235,port2286,Wando,Korea,KOR,Asia & Pacific,"Wando, Korea",34.3190751812522,126.757998954843,2,0,0,2,0,0,,,,0,0,,514575a3c30c4f5fa3779a09d98b7ae1,Korea,1664
12635013.3876221,2581018.47816243,port2287,Zhongshan,China,CHN,Asia & Pacific,"Zhongshan, China",22.5776221947831,113.502256411557,87,1,3,16,0,67,,,,0,0,,66bffb15c7594a2db0b5b0e30b082495,China,1665
-7603163.34040609,-7325263.56136106,port2288,Ushuaia,Argentina,ARG,South America,"Ushuaia, Argentina",-54.810960806567,-68.3003783634403,29,29,0,0,0,0,,,,0.23,0.01,,006740260c5b4699a5fb01911da75e6d,Argentina,1666
16062392.3060574,5467705.70369429,port2289,Abashiri,Japan,JPN,Asia & Pacific,"Abashiri, Japan",44.0146249284646,144.290925080552,61,0,12,49,0,0,,,,0.01,0.01,,a8a39be0b9f04ee7b0a0a73884ca0a32,Japan,1667
14626812.5766577,3706098.34844789,port2290,Aburatsu,Japan,JPN,Asia & Pacific,"Aburatsu, Japan",31.5631152224027,131.394892955633,146,2,26,48,38,32,,,,0.05,0.02,,3b0b82df01a84568a47a8253b5d7681f,Japan,1668
-436340.190273462,4197277.97364978,port2291,Al Hoceima,Morocco,MAR,Africa,"Al Hoceima, Morocco",35.2453834222876,-3.91971061998271,0,0,0,0,0,0,,,,0,0,,81dc06e3eceb49619f5c4cfe5e1e0a68,Morocco,1669
14639960.0697936,3938542.11847507,port2292,Beppu,Japan,JPN,Asia & Pacific,"Beppu, Japan",33.3251498172696,131.512998895951,156,0,10,33,0,113,,,,0,0.01,,86e2436d26704f86bb855efb2dd7c662,Japan,1670
15147944.460806,-131991.216322001,port2293,Biak,Indonesia,IDN,Asia & Pacific,"Biak, Indonesia",-1.18561264885786,136.076300321356,115,60,0,7,0,48,,,,0.06,0.02,,ba7529bec36d4ab58ef16aee781a9022,Indonesia,1671
12880346.268929,-426549.723860929,port2294,Bunati,Indonesia,IDN,Asia & Pacific,"Bunati, Indonesia",-3.82890828604846,115.706119181308,766,2,664,23,0,77,,,,0.02,7.53,,a53cf0551435440796b7cb67e28df3da,Indonesia,1672
2927205.28233733,4625201.81955491,port2295,Cesme,Türkiye,TUR,Europe,"Cesme, Türkiye",38.3233235904712,26.2955324487902,174,0,0,0,159,15,,,,0,0.01,,5dab6d37b70f4e0e83da9bb0229938e0,Turkiye,1673
14344032.6772485,3854778.43102333,port2296,Fukue,Japan,JPN,Asia & Pacific,"Fukue, Japan",32.6941570159989,128.854637898822,34,0,10,22,0,2,,,,0,0,,404d5a8344ad48b7982e249230e84ba9,Japan,1674
15569749.3469185,4847841.78230096,port2297,Funagawa,Japan,JPN,Asia & Pacific,"Funagawa, Japan",39.8753279530071,139.865438082468,142,1,5,57,0,79,,,,0.01,0.13,,4ec6b7241fe64f35af4daf37afd9bd3f,Japan,1675
14435168.4180961,3994365.87291709,port2298,Gonoura,Japan,JPN,Asia & Pacific,"Gonoura, Japan",33.7431545112956,129.673324188152,79,0,44,19,0,16,,,,0,0,,ea54b577300547ad87726fff9e0af3dd,Japan,1676
9457416.59031718,2189241.61287355,port2299,Gopalpur,India,IND,Asia & Pacific,"Gopalpur, India",19.2911273774335,84.9574187136746,130,0,121,9,0,0,,,,0.56,1.41,,d9588349bab2429baaf5f6f0cab061af,India,1677
10703334.5848791,452045.596233874,port2300,PLTU Nagan Raya,Indonesia,IDN,Asia & Pacific,"PLTU Nagan Raya, Indonesia",4.05739927663919,96.1496904864201,198,0,187,1,0,10,,,,0.85,0,,8c4775917f5e4277ac99f3d20e320ef4,Indonesia,1678
15045188.2961362,4009579.00237674,port2301,Hidaka,Japan,JPN,Asia & Pacific,"Hidaka, Japan",33.8567184494532,135.153225988753,63,0,6,25,0,32,,,,0.02,0,,5317fdd54f5f496c9f7f2e24cfed4ddc,Japan,1679
13945795.6487702,2853523.70798306,port2302,Hirara,Japan,JPN,Asia & Pacific,"Hirara, Japan",24.8189554304197,125.277213804978,234,12,12,62,26,122,,,,0.01,0.01,,2be55ce20cfa45c3b151ba51a701a8c4,Japan,1680
14453309.2978816,3938213.29928161,port2303,Imari,Japan,JPN,Asia & Pacific,"Imari, Japan",33.3226816589795,129.836286483939,963,182,125,336,24,296,,,,0.26,0.18,,e227172720a44704abbe45aa18d0dc71,Japan,1681
13818865.8741422,2794825.83509506,port2304,Ishigaki,Japan,JPN,Asia & Pacific,"Ishigaki, Japan",24.3394448689017,124.136984239396,143,1,5,36,6,95,,,,0.01,0.01,,16d20d68d2624eefa05410bb9ca28eb4,Japan,1682
14392673.9723271,4054734.79747764,port2305,Izuhara,Japan,JPN,Asia & Pacific,"Izuhara, Japan",34.192911224057,129.291590086907,37,0,3,7,21,6,,,,0,0,,2e7a3d720ae04473bff1b389ad185186,Japan,1683
13123727.3161965,89688.1448092457,port2306,Jetty Coalindo,Indonesia,IDN,Asia & Pacific,"Jetty Coalindo, Indonesia",0.805655762315695,117.892448327562,300,4,293,0,0,3,,,,0,2.73,,fb31c0a5f49e42f5983c29a296963ea7,Indonesia,1684
3415188.35634328,5030229.81482671,port2307,Sakarya (Karasu),Türkiye,TUR,Europe,"Sakarya (Karasu), Türkiye",41.1211641927301,30.6791589865019,144,1,14,126,3,0,,,,0.12,0.05,,4b4984d179054df29decf501a6472397,Turkiye,1685
14493447.3198364,3744053.23385034,port2308,Sendai,Japan,JPN,Asia & Pacific,"Sendai, Japan",31.8531771080599,130.196852469901,379,105,52,137,0,85,,,,0.04,0.05,,5439c6e050244355b1d9b8953cf42cf5,Japan,1686
-736915.295634624,4067958.40652567,port2309,Kenitra,Morocco,MAR,Africa,"Kenitra, Morocco",34.2911108711401,-6.61982273170038,0,0,0,0,0,0,,,,0,0,,966b045bb7cf450b8f401932127be6d5,Morocco,1687
13233220.0732473,3786168.85838367,port2310,Xishengxu,China,CHN,Asia & Pacific,"Xishengxu, China",32.1739718162241,118.876038499153,1013,8,731,59,0,215,,,,0.52,0.08,,39e81e4442a64f0fab9e9e602999a448,China,1688
