mmsi,ship_name,country,gap_24h_ratio,non_anch_low_ratio,cog_high_vol_ratio,loitering_h_ratio,non_anch_low_max_dur_h,cog_very_high_vol_ratio,non_anch_low_events,age_risk,flag_score,msr,spc,sdr,port_dwell,port_interval,turn_nonport,san_port_dwell,san_of_port,company_count,logistic_score,logistic_score_std,logistic_score_ci95_lower,logistic_score_ci95_upper,prediction_credibility,anomaly_index,confidence_grade,sanction_sources,hit_ofac,quadrant
241343000,Minerva Elpida,Greece,8.4e-05,0.217928,0.101995,0.217915,181.7,0.045282,343,1,0,0.160015,0.5165,0.279801,0.155545,0.2976,1.939595,0.003139,0.020011,12.0,15.99,7.06,2.15,29.83,高可信,11.85,A,0,False,D_正常
563216100,Torm Gwendolyn,Singapore,0.000177,0.217223,0.03385,0.217211,224.6,0.014183,52,1,0,0.205437,0.5622,0.162328,0.164722,0.0673,8.484314,2.6e-05,0.0,21.0,15.98,11.75,0.0,39.01,高可信,10.46,A,0,False,D_正常
632001123,,,0.000185,0.600683,0.451731,0.600746,206.6,0.295297,222,0,0,0.191445,0.6292,0.659844,0.03423,0.2824,2.393748,0.000121,0.0,5.0,15.97,9.29,0.0,34.18,中可信,36.07,C,0,False,D_正常
525008061,Gunung Geulis Pertamina 8004,Indonesia,0.000217,0.251294,0.101929,0.251279,157.0,0.049269,157,1,0,0.04203,0.3974,0.18616,0.320539,0.2463,4.618021,4.2e-05,0.0,10.0,15.91,9.78,0.0,35.08,高可信,13.35,A,0,False,D_正常
538003526,Dubai Glamour,Marshall Islands,0.000187,0.206171,0.028709,0.206157,778.7,0.013663,41,1,0,0.090348,0.5316,0.136814,0.132469,0.2711,1.409605,3e-05,0.0,7.0,15.86,3.25,9.49,22.23,高可信,9.86,A,0,False,D_正常
538005006,Kriti Journey,Marshall Islands,0.000103,0.165828,0.086932,0.165816,86.6,0.047285,331,1,0,0.201728,0.4838,0.12326,0.169729,0.3934,1.805168,0.004325,0.025367,16.0,15.82,7.43,1.26,30.38,高可信,9.2,A,0,False,D_正常
461000321,,,0.000134,0.077097,0.052217,0.077026,95.0,0.017679,116,0,0,0.051014,0.4902,0.051884,0.196352,0.2436,3.074091,0.001098,0.005147,10.0,15.79,9.36,0.0,34.14,高可信,4.52,B,0,False,D_正常
636025005,Bourda,Liberia,0.00018,0.199894,0.032598,0.199875,167.5,0.014353,109,2,0,0.175441,0.5612,0.178268,0.40735,0.2487,1.788315,0.003284,0.007968,12.0,15.79,8.03,0.05,31.53,高可信,9.65,A,0,False,D_正常
636013708,New Activity,Liberia,0.000123,0.244284,0.124162,0.244274,165.3,0.047028,203,1,0,0.141723,0.6003,0.214434,0.279777,0.0035,1.576036,2.6e-05,0.0,2.0,15.79,11.0,0.0,37.35,高可信,13.48,A,0,False,D_正常
403097001,Desert Rose,Saudi Arabia,0.000176,0.365917,0.048759,0.365915,42.2,0.015696,1664,2,0,0.329118,0.5491,0.140842,0.129463,0.5371,1.589928,0.000626,0.004661,17.0,15.76,10.89,0.0,37.1,高可信,17.45,A,0,False,D_正常
613472010,,,0.000228,0.283845,0.066863,0.283829,188.5,0.030909,129,0,0,0.19452,0.5731,0.320961,0.213935,0.1718,2.065684,0.002705,0.012391,20.0,15.71,11.26,0.0,37.78,高可信,14.12,A,0,False,D_正常
352004827,Sand,Panama,7.4e-05,0.140627,0.039579,0.140611,96.1,0.013501,394,1,0,0.124119,0.4766,0.139203,0.143145,0.5555,0.916169,0.010946,0.07631,2.0,15.66,8.21,0.0,31.75,高可信,7.12,A,0,False,D_正常
636020835,Sofia II,Liberia,0.000303,0.141821,0.190043,0.141792,195.7,0.117519,185,1,0,0.250304,0.3617,0.350739,0.280947,0.3574,1.018929,4.5e-05,0.0,22.0,15.62,7.23,1.45,29.79,高可信,10.19,A,0,False,D_正常
613007700,,,0.000314,0.461991,0.029903,0.462001,615.3,0.010525,51,0,0,0.075511,0.6267,0.174256,0.142363,0.1725,1.828947,6.1e-05,0.0,2.0,15.55,11.78,0.0,38.64,高可信,21.4,B,0,False,D_正常
636021867,Minerva Aries,Liberia,0.000161,0.084715,0.068021,0.084684,101.5,0.042086,110,1,0,0.141586,0.5177,0.18616,0.497539,0.1809,2.418664,0.000934,0.001799,12.0,15.45,11.03,0.0,37.07,高可信,5.18,A,0,False,D_正常
613411510,,,0.000155,0.700013,0.292603,0.700038,642.0,0.149152,995,0,0,0.176658,0.4729,0.5,0.027307,0.0878,4.175805,3.3e-05,0.0,5.0,15.38,14.29,0.0,43.39,高可信,37.36,A,0,False,D_正常
538004508,Altai,Marshall Islands,0.000173,0.202881,0.065154,0.202864,239.2,0.03255,108,1,0,0.164017,0.537,0.307092,0.243698,0.5522,0.951789,0.0049,0.019973,19.0,15.25,6.0,3.49,27.01,高可信,10.44,A,0,False,D_正常
352001697,,,1.9e-05,0.642439,0.035519,0.642445,58.5,0.008891,5503,0,0,0.348987,0.395,0.013081,1e-05,0.0,1.472834,1e-05,0.0,2.0,15.21,15.06,0.0,44.73,高可信,29.62,A,0,False,D_正常
311000225,Tarbet Spirit,Bahamas,7.1e-05,0.334535,0.057321,0.334532,329.7,0.023875,604,1,0,0.070351,0.4531,0.327626,0.113668,0.3992,6.726018,1.7e-05,0.0,19.0,15.12,6.65,2.09,28.15,高可信,16.2,A,0,False,D_正常
311027500,Maran Nansen,Bahamas,0.000222,0.194348,0.107415,0.194334,67.9,0.043724,285,1,0,0.139862,0.5381,0.130349,0.253628,0.186,2.834636,2.9e-05,0.0,13.0,15.08,7.3,0.77,29.39,高可信,10.9,A,0,False,D_正常
563221700,Torm Gloria,Singapore,6.7e-05,0.220623,0.017395,0.220614,86.8,0.005997,195,1,0,0.120987,0.5126,0.191815,0.217681,0.1855,6.535074,2.2e-05,0.0,18.0,15.05,8.11,0.0,30.95,高可信,10.28,A,0,False,D_正常
352004905,,,0.000265,0.318337,0.066667,0.318325,132.3,0.022677,267,0,0,0.153623,0.5553,0.088406,0.161772,0.0996,2.108493,6.4e-05,0.0,2.0,14.99,12.96,0.0,40.39,高可信,15.66,B,0,False,D_正常
613277600,,,0.000168,0.190388,0.094494,0.19036,184.0,0.043854,484,0,0,0.143614,0.5396,0.169983,0.214797,0.1033,1.655419,5.5e-05,0.0,4.0,14.98,12.24,0.0,38.97,高可信,10.46,B,0,False,D_正常
352004832,Fossil,Panama,0.000265,0.060727,0.036894,0.060684,49.3,0.016613,49,1,0,0.137883,0.5269,0.129612,0.349955,0.2118,1.003322,0.000105,0.000153,2.0,14.71,9.46,0.0,33.25,高可信,3.48,A,0,False,D_正常
667001627,,,0.000255,0.097363,0.185095,0.097269,29.1,0.053373,79,0,0,0.134283,0.507,0.090373,0.135323,0.1729,5.533026,0.000255,0.000962,17.0,14.7,11.74,0.0,37.71,中可信,8.09,C,0,False,D_正常
632001124,,,0.000134,0.730799,0.396018,0.730911,232.1,0.266353,112,0,0,0.14674,0.3635,0.768869,0.114037,1.1128,1.574466,0.000134,0.0,8.0,14.54,12.05,0.0,38.16,中可信,40.81,C,0,False,D_正常
538009381,Velos Emerald,Marshall Islands,0.000131,0.167634,0.042033,0.167622,116.7,0.013809,228,1,0,0.226824,0.5432,0.197318,0.191081,0.2924,1.406608,0.003622,0.018845,16.0,14.5,7.56,0.0,29.32,高可信,8.39,A,0,False,D_正常
352002063,,,3.2e-05,0.504089,0.032255,0.504094,207.9,0.017906,191,0,0,0.295865,0.6891,0.176522,0.058912,0.105,1.810378,2.1e-05,0.0,4.0,14.48,13.28,0.0,40.51,高可信,23.33,A,0,False,D_正常
636023696,,,0.000195,0.045643,0.037869,0.045575,42.2,0.015043,73,0,0,0.11562,0.5276,0.155909,0.392553,0.1628,1.620976,0.000195,0.000303,11.0,14.46,10.8,0.0,35.63,高可信,2.82,B,0,False,D_正常
311000223,Blackcomb Spirit,Bahamas,0.000162,0.189654,0.072827,0.189636,102.8,0.04058,219,1,0,0.222752,0.5209,0.149106,0.177962,0.3001,2.017166,0.001633,0.00898,13.0,14.44,8.07,0.0,30.26,高可信,9.99,A,0,False,D_正常
309987000,Lillesand,Bahamas,7.3e-05,0.204604,0.072192,0.204592,157.3,0.037144,232,1,0,0.183899,0.5137,0.248399,0.1775,0.4659,1.71589,0.012037,0.067689,12.0,14.39,8.37,0.0,30.8,高可信,10.65,A,0,False,D_正常
636019167,,,0.000136,0.127253,0.13235,0.127217,136.8,0.068425,47,0,0,0.174735,0.5691,0.216274,0.330662,0.1757,1.26515,0.006461,0.019383,15.0,14.38,11.7,0.0,37.31,高可信,8.38,A,0,False,D_正常
248416000,Namrata,Malta,0.000153,0.48376,0.192036,0.483765,150.7,0.089037,919,1,0,0.145254,0.4476,0.350739,0.151285,0.2991,1.356728,2.3e-05,0.0,16.0,14.25,5.58,3.31,25.19,高可信,25.61,A,0,False,D_正常
636014378,Blue Sky,Liberia,9.9e-05,0.207799,0.058575,0.207788,201.7,0.030272,290,1,0,0.246499,0.5943,0.167303,0.133242,0.2367,1.675534,2.4e-05,0.0,9.0,14.17,8.77,0.0,31.36,高可信,10.52,A,0,False,D_正常
256812000,Valpiave,Malta,7e-05,0.194076,0.103023,0.194063,155.0,0.058279,135,1,0,0.134208,0.5255,0.276982,0.233733,0.5662,2.293561,2.7e-05,0.0,19.0,14.05,1.86,10.4,17.7,高可信,10.8,A,0,False,D_正常
636015526,Sakura Princess,Liberia,8.7e-05,0.357782,0.099955,0.35778,186.8,0.044819,205,1,0,0.22547,0.6233,0.256923,0.089271,0.403,1.691105,2.1e-05,0.0,15.0,13.98,6.19,1.85,26.11,高可信,18.1,A,0,False,D_正常
525119057,Seaborne Petro,Indonesia,0.000966,0.289862,0.149299,0.289834,240.5,0.079337,91,2,0,0.338254,0.535,0.389116,0.394891,0.3724,1.356786,0.000104,0.0,19.0,13.94,8.91,0.0,31.4,高可信,16.05,B,0,False,D_正常
636026516,Virtus Maris,Liberia,0.000412,0.000271,0.590115,0.0,0.0,0.288131,0,1,0,0.000271,0.0285,0.915908,0.999729,6.4393,0.0,0.000271,0.0,17.0,13.93,13.92,0.0,41.21,中可信,11.82,C,0,False,D_正常
311000460,Seletar Spirit,Bahamas,0.000305,0.077415,0.076011,0.077367,134.2,0.037897,47,1,0,0.228779,0.5533,0.146576,0.374401,0.2322,1.284683,5.9e-05,0.0,14.0,13.84,9.0,0.0,31.48,高可信,5.01,A,0,False,D_正常
215743000,Merbabu,Malta,0.00011,0.165749,0.008893,0.16574,91.0,0.002933,365,1,0,0.522132,0.5843,0.104851,0.044544,0.2084,1.48187,1.6e-05,0.0,8.0,13.8,13.06,0.0,39.4,高可信,7.64,A,0,False,D_正常
311000357,Yamato Spirit,Bahamas,0.000179,0.19703,0.05692,0.19701,205.9,0.023433,357,1,0,0.130584,0.4781,0.200877,0.159915,0.2145,4.680968,3.9e-05,0.0,4.0,13.7,9.74,0.0,32.79,高可信,10.01,A,0,False,D_正常
370066000,Raysut,Panama,0.000124,0.22358,0.046389,0.223568,114.4,0.020249,279,1,0,0.26696,0.6129,0.144183,0.167241,0.2085,1.703944,2.7e-05,0.0,10.0,13.69,9.34,0.0,32.0,高可信,10.99,A,0,False,D_正常
461000282,,,0.000213,0.087603,0.09236,0.087495,16.4,0.045486,53,0,0,0.232697,0.5625,0.418454,0.205119,0.2443,1.303906,0.002323,0.01065,12.0,13.66,10.56,0.0,34.36,中可信,5.79,C,0,False,D_正常
632001134,,,0.000239,0.144632,0.131575,0.144605,105.1,0.066443,225,0,0,0.125499,0.6244,0.465805,0.441693,0.0858,1.415684,4.2e-05,0.0,2.0,13.65,11.68,0.0,36.54,高可信,9.15,A,0,False,D_正常
413280000,Bei Hai Wei Wang,China,9.5e-05,0.274553,0.057382,0.274543,162.7,0.029308,281,1,0,0.108297,0.585,0.280028,0.149597,0.5256,1.586195,3.1e-05,0.0,5.0,13.57,4.84,4.08,23.06,高可信,13.5,A,0,False,D_正常
636015767,Banda,Liberia,0.000133,0.149715,0.02946,0.149705,27.6,0.012635,1687,1,0,0.311129,0.5193,0.096582,0.062088,0.2739,1.700761,0.000877,0.013876,2.0,13.44,11.26,0.0,35.51,高可信,7.33,A,0,False,D_正常
636015150,Green Warrior,Liberia,0.000136,0.326253,0.110968,0.326248,463.6,0.051814,522,1,0,0.253961,0.6408,0.290708,0.111891,0.2938,1.961576,0.000119,0.00077,11.0,13.43,9.06,0.0,31.19,高可信,16.9,A,0,False,D_正常
256702000,Seastar,Malta,0.0001,0.180233,0.041669,0.180221,30.0,0.01998,1384,1,0,0.103663,0.4968,0.088757,0.168108,0.3767,4.462069,0.010158,0.060302,2.0,13.36,9.9,0.0,32.76,高可信,8.95,A,0,False,D_正常
636024970,Riverside,Liberia,0.000127,0.145168,0.107078,0.145142,163.3,0.058007,58,1,0,0.153912,0.5319,0.293601,0.195732,0.352,1.22246,0.011586,0.058997,2.0,13.24,8.21,0.0,29.33,高可信,8.68,A,0,False,D_正常
538008327,Alexia,Marshall Islands,0.000306,0.116209,0.059603,0.116177,78.3,0.02302,93,1,0,0.179033,0.4694,0.294985,0.442463,0.2269,1.790582,4.6e-05,0.0,12.0,13.24,9.72,0.0,32.29,高可信,6.43,A,0,False,D_正常
538008320,Captain A Stellatos,Marshall Islands,0.000148,0.197492,0.136294,0.197478,75.1,0.076202,463,1,0,0.213914,0.4855,0.365724,0.340464,0.2543,2.15656,0.002128,0.006166,17.0,13.21,8.74,0.0,30.34,高可信,11.62,A,0,False,D_正常
613471902,,,0.000111,0.604906,0.182811,0.604944,428.1,0.084041,22,0,0,0.103294,0.526,0.688962,0.174645,0.276,1.45007,7.3e-05,0.0,16.0,13.18,8.12,0.0,29.1,高可信,30.88,B,0,False,D_正常
511101914,,,0.000337,0.144048,0.184461,0.144002,92.2,0.092796,131,0,0,0.192934,0.6407,0.270689,0.427276,0.1712,2.125752,7.3e-05,0.0,4.0,13.14,12.03,0.0,36.72,高可信,10.18,B,0,False,D_正常
311000279,Peak Spirit,Bahamas,0.000227,0.174736,0.084949,0.174717,138.6,0.039671,170,1,0,0.248892,0.5885,0.22195,0.197048,0.1996,1.948631,3.4e-05,0.0,6.0,13.11,9.5,0.0,31.73,高可信,9.57,A,0,False,D_正常
636014114,Iasonas,Liberia,0.000348,0.166673,0.07491,0.166647,234.4,0.038399,203,1,0,0.133525,0.5127,0.173111,0.19406,0.3881,0.934453,4.5e-05,0.0,2.0,12.9,6.05,1.04,24.76,高可信,9.01,A,0,False,D_正常
636015349,Maria Princess,Liberia,0.000631,0.040951,0.070436,0.040904,52.5,0.032533,36,1,0,0.094042,0.4093,0.252648,0.525651,0.543,1.194374,5.3e-05,0.0,3.0,12.8,9.97,0.0,32.34,高可信,3.27,A,0,False,D_正常
538008084,,,6e-05,0.067062,0.027081,0.067012,37.0,0.010732,122,0,0,0.114645,0.4819,0.190879,0.402816,0.1264,5.549995,6e-05,0.0,6.0,12.67,11.64,0.0,35.48,高可信,3.56,B,0,False,D_正常
215065000,Vallesina,Malta,0.000219,0.113573,0.111419,0.113543,111.9,0.057431,91,1,0,0.178088,0.5035,0.225182,0.286937,0.4492,1.461468,4.2e-05,0.0,17.0,12.63,3.99,4.81,20.45,高可信,7.34,A,0,False,D_正常
249746000,,,0.000112,0.158678,0.074898,0.158662,49.9,0.030191,485,0,0,0.220011,0.5767,0.172519,0.18201,0.6266,1.30047,0.005722,0.031291,18.0,12.5,9.74,0.0,31.59,高可信,8.64,A,0,False,D_正常
357044000,Trident Hope,Panama,0.000228,0.006634,0.013194,0.00661,3.5,0.004737,53,2,0,0.093303,0.2736,0.092648,0.686289,0.6781,1.243705,2.4e-05,0.0,4.0,12.43,9.84,0.0,31.72,高可信,0.57,A,0,False,D_正常
248895000,Alyarmouk,Malta,0.000138,0.066782,0.063357,0.066754,41.4,0.027605,126,1,0,0.151735,0.4472,0.112014,0.219127,0.3275,1.721194,0.002331,0.010486,2.0,12.33,7.97,0.0,27.95,高可信,4.28,A,0,False,D_正常
314123000,,,0.000111,0.134129,0.043721,0.134115,154.4,0.021748,640,0,0,0.085418,0.6074,0.146293,0.30796,0.2625,1.71589,2.1e-05,0.0,19.0,12.32,3.41,5.64,19.0,高可信,6.91,A,0,False,D_正常
538003608,Buala,Marshall Islands,7.7e-05,0.10566,0.032126,0.105642,93.0,0.011186,168,1,0,0.199035,0.4811,0.126048,0.338153,0.2403,1.636326,2.5e-05,0.0,14.0,12.25,7.45,0.0,26.85,高可信,5.4,A,0,False,D_正常
525121027,SC Ocean LXI,Indonesia,4.7e-05,0.046064,0.356119,0.046043,34.8,0.158618,185,2,0,0.163865,0.368,0.530413,0.815022,0.9988,1.536069,2.3e-05,0.0,11.0,12.18,11.33,0.0,34.39,高可信,9.2,A,0,False,D_正常
538011949,Alqadisia,Marshall Islands,9.9e-05,0.39574,0.026295,0.39574,137.7,0.00893,484,1,0,0.299085,0.6107,0.066285,0.158592,0.3327,1.374115,0.000108,0.000564,15.0,12.17,8.87,0.0,29.56,高可信,18.34,A,0,False,D_正常
248964000,Saga,Malta,0.000439,0.171582,0.052027,0.17155,82.7,0.023995,98,1,0,0.301654,0.5687,0.165319,0.15009,0.3148,1.48187,5.7e-05,0.0,2.0,12.16,9.96,0.0,31.68,高可信,8.77,A,0,False,D_正常
636014423,Ellie Lady,Liberia,7.2e-05,0.22908,0.043909,0.229072,168.1,0.013484,385,1,0,0.115911,0.5263,0.093052,0.13192,0.5813,3.507941,2e-05,0.0,9.0,12.01,6.16,0.0,24.08,高可信,11.19,A,0,False,D_正常
613404910,,,6.6e-05,0.452143,0.063132,0.452149,56.4,0.023283,213,0,0,0.104275,0.6551,0.070213,0.222261,0.5654,0.258788,0.0002,0.000708,13.0,11.88,7.02,0.0,25.64,高可信,21.61,B,0,False,D_正常
249575000,Botafogo,Malta,0.000119,0.042273,0.052426,0.042239,71.6,0.020237,59,1,0,0.140454,0.4803,0.204161,0.299045,0.2659,2.685903,0.005663,0.018811,2.0,11.81,9.2,0.0,29.84,高可信,2.95,A,0,False,D_正常
341386002,,,6.1e-05,0.656934,0.109525,0.65696,1165.4,0.052394,105,0,0,0.108327,0.6312,0.529458,0.138235,0.2422,2.0303,4e-05,0.0,2.0,11.76,10.11,0.0,31.58,高可信,31.75,B,0,False,D_正常
370455000,Haima,Panama,0.000102,0.0358,0.048861,0.035778,24.2,0.026745,72,1,0,0.47811,0.5653,0.253928,0.189124,0.2259,1.935617,2.5e-05,0.0,9.0,11.58,10.77,0.0,32.69,高可信,2.59,A,0,False,D_正常
255915925,Blue Sea,Portugal,0.000233,0.097757,0.073818,0.097731,71.2,0.039195,200,1,0,0.210945,0.4938,0.156891,0.240831,0.3349,1.339667,3.5e-05,0.0,11.0,11.54,5.54,0.68,22.4,高可信,5.88,A,0,False,D_正常
538011948,Aljalaa,Marshall Islands,0.000178,0.264873,0.256,0.264862,159.5,0.143417,104,1,0,0.207385,0.4114,0.398489,0.411544,0.7078,2.456873,0.00016,0.000305,1.0,11.53,10.74,0.0,32.58,高可信,17.04,A,0,False,D_正常
636017817,Sapporo Princess,Liberia,0.000283,0.014906,0.094004,0.014875,24.1,0.046582,64,1,0,0.070146,0.4143,0.267951,0.626569,0.8931,1.161911,3.2e-05,0.0,8.0,11.46,9.1,0.0,29.3,高可信,2.56,A,0,False,D_正常
533133106,Atlantic Explorer,Malaysia,0.000206,0.019657,0.044802,0.019635,33.6,0.019743,42,1,0,0.091209,0.3813,0.137381,0.67883,0.8466,1.573124,2.3e-05,0.0,23.0,11.31,7.57,0.0,26.15,高可信,1.79,A,0,False,D_正常
538008775,Briolette,Marshall Islands,0.00015,0.330055,0.109318,0.330051,64.6,0.04451,1295,1,0,0.301424,0.4772,0.186777,0.300681,0.2637,1.275826,0.0002,0.000586,17.0,11.02,9.29,0.0,29.23,高可信,17.04,A,0,False,D_正常
636025888,Archangel Gabriel,Liberia,0.000161,0.286796,0.095965,0.286787,414.1,0.042503,152,1,0,0.195076,0.4731,0.241982,0.21419,0.2494,2.726629,3.1e-05,0.0,7.0,10.82,8.05,0.0,26.6,高可信,14.83,A,0,False,D_正常
667001617,,,0.000417,0.120609,0.074693,0.120495,76.3,0.029415,33,0,0,0.187655,0.5451,0.10921,0.355058,0.2594,0.667933,0.029236,0.08192,19.0,10.82,10.28,0.0,30.97,中可信,6.93,C,0,False,D_正常
311015300,,,9.2e-05,0.273768,0.055802,0.27376,145.1,0.02496,253,0,0,0.411897,0.6128,0.298667,0.129892,0.4334,2.450642,0.00423,0.032374,2.0,10.72,10.47,0.0,31.24,高可信,13.44,A,0,False,D_正常
636011267,Marianna VV,Liberia,5.9e-05,0.007683,0.308498,0.007664,16.5,0.147926,46,2,0,0.16461,0.6071,0.569832,0.738711,2.1572,0.979913,1.9e-05,0.0,2.0,10.64,10.2,0.0,30.63,高可信,6.52,A,0,False,D_正常
210241000,Uraga Princess,Cyprus,0.000354,0.013732,0.088226,0.013693,24.2,0.038375,35,1,0,0.077102,0.4384,0.219974,0.555677,1.1688,0.668146,4e-05,0.0,7.0,10.62,8.38,0.0,27.04,高可信,2.39,A,0,False,D_正常
352002521,,,0.000135,0.049144,0.040866,0.049086,98.5,0.018249,37,0,0,0.164689,0.5209,0.315962,0.496512,0.2731,0.955819,0.000238,0.000346,16.0,10.52,8.15,0.0,26.49,高可信,3.03,B,0,False,D_正常
240944000,Asahi Princess,Greece,0.000135,0.170647,0.037046,0.170626,117.0,0.013508,210,1,0,0.182872,0.544,0.550044,0.165185,1.2779,1.366952,3.7e-05,0.0,2.0,10.39,8.4,0.0,26.85,高可信,8.42,A,0,False,D_正常
248417000,Semeru,Malta,8.3e-05,0.144852,0.052005,0.144838,152.2,0.020285,690,1,0,0.115358,0.4536,0.120344,0.210504,0.4422,4.255748,2.3e-05,0.0,10.0,10.28,5.69,0.0,21.43,高可信,7.56,A,0,False,D_正常
235076272,Eagle Hanover,Isle of Man,0.000189,0.039312,0.082362,0.039282,66.0,0.0402,66,1,0,0.121011,0.4053,0.200853,0.602891,0.6876,1.789122,3.3e-05,0.0,9.0,10.27,8.56,0.0,27.05,高可信,3.42,A,0,False,D_正常
538002662,Best Shanghai,Marshall Islands,0.000408,0.249071,0.124007,0.249038,520.5,0.055911,15,1,0,0.157042,0.5574,0.329458,0.50364,0.683,0.852794,0.000363,0.000546,7.0,10.26,8.69,0.0,27.29,高可信,13.7,B,0,False,D_正常
538009850,Sea Valiant,Marshall Islands,8.1e-05,0.29167,0.05135,0.291664,83.2,0.021005,369,1,0,0.174805,0.5337,0.340521,0.181632,0.6643,1.23158,2.2e-05,0.0,2.0,10.21,7.28,0.0,24.48,高可信,14.15,A,0,False,D_正常
533133126,Eagle Kinarut,Malaysia,9.3e-05,0.069436,0.028936,0.069415,95.8,0.011134,106,1,0,0.097886,0.3472,0.18967,0.652505,0.8682,2.875093,2.6e-05,0.0,12.0,10.14,9.02,0.0,27.82,高可信,3.71,A,0,False,D_正常
636011265,Santa Cruz I,Liberia,0.000116,0.223097,0.037675,0.223089,54.0,0.014169,182,2,0,0.3306,0.5411,0.14741,0.452096,0.8909,1.284017,1.9e-05,0.0,14.0,9.96,8.55,0.0,26.72,高可信,10.8,A,0,False,D_正常
311013400,Ohio,Bahamas,0.000125,0.113321,0.068906,0.113303,144.6,0.021311,98,1,0,0.123527,0.4945,0.100814,0.221369,0.5981,1.473399,2.4e-05,0.0,2.0,9.96,5.88,0.0,21.48,高可信,6.48,A,0,False,D_正常
311000222,Emerald Spirit,Bahamas,9e-05,0.035617,0.039345,0.035594,36.6,0.013561,45,1,0,0.155119,0.4755,0.205296,0.572251,0.4792,2.229301,2.5e-05,0.0,21.0,9.94,6.17,0.0,22.03,高可信,2.39,A,0,False,D_正常
311000466,Leyte Spirit,Bahamas,0.000201,0.205831,0.082987,0.20581,182.6,0.040885,103,1,0,0.209746,0.4539,0.272523,0.368193,0.3686,2.596425,4.3e-05,0.0,16.0,9.83,6.78,0.0,23.12,高可信,10.93,A,0,False,D_正常
215068000,Valfoglia,Malta,0.000163,0.18367,0.063939,0.183653,154.3,0.028369,110,1,0,0.377572,0.4658,0.142534,0.140211,0.4552,1.415684,3.2e-05,0.0,7.0,9.77,8.72,0.0,26.86,高可信,9.55,A,0,False,D_正常
538012308,Vienna Wood,Marshall Islands,0.000302,0.092321,0.181754,0.092289,124.0,0.103862,15,1,0,0.28581,0.4859,0.416567,0.715144,0.7586,1.175584,4.2e-05,0.0,23.0,9.73,8.65,0.0,26.68,高可信,7.8,A,0,False,D_正常
636014069,Ghibli,Liberia,7.9e-05,0.379345,0.111491,0.379344,254.1,0.058474,807,1,0,0.179187,0.5134,0.378422,0.209106,0.3717,3.192456,1.9e-05,0.0,7.0,9.68,7.0,0.0,23.4,高可信,19.3,A,0,False,D_正常
667002544,,,0.000152,0.302028,0.079777,0.302014,164.7,0.037741,74,0,0,0.163705,0.5508,0.424673,0.252863,0.3015,3.313238,5.9e-05,0.0,2.0,9.6,8.57,0.0,26.4,高可信,15.19,B,0,False,D_正常
533133214,Eagle Kuching,Malaysia,0.0002,0.046453,0.076705,0.046384,27.7,0.030322,124,1,0,0.16867,0.5072,0.22075,0.677574,1.7738,1.34563,7.8e-05,0.0,3.0,9.48,9.25,0.0,27.61,高可信,3.63,B,0,False,D_正常
255806213,,,0.000123,0.219883,0.282057,0.219847,366.3,0.12583,81,0,0,0.114555,0.5169,0.265562,0.526975,0.6772,2.30615,8.1e-05,0.0,2.0,9.31,8.95,0.0,26.85,高可信,15.54,B,0,False,D_正常
352005395,,,4.9e-05,0.385934,0.193924,0.385933,302.2,0.121871,698,0,0,0.22727,0.5184,0.457094,0.213255,0.6611,4.0707,2.4e-05,0.0,17.0,8.96,7.7,0.0,24.05,高可信,21.25,A,0,False,D_正常
235076276,Eagle Hatteras,Isle of Man,0.000411,0.059696,0.094596,0.059664,7.7,0.037111,452,1,0,0.160114,0.4756,0.258718,0.651334,1.3973,0.819716,3.8e-05,0.0,2.0,8.87,8.49,0.0,25.51,高可信,4.59,A,0,False,D_正常
412493000,Yong Ding He,China,0.000134,2.2e-05,0.12188,0.0,0.0,0.052744,0,1,0,0.342688,0.4748,0.432524,0.989785,9.4164,0.092162,2.2e-05,0.0,12.0,8.57,8.57,0.0,25.37,高可信,2.44,A,0,False,D_正常
311000224,Whistler Spirit,Bahamas,0.000157,0.03006,0.034978,0.030032,30.4,0.01345,26,1,0,0.162746,0.4653,0.287107,0.735641,0.7988,1.396781,3e-05,0.0,2.0,8.55,8.07,0.0,24.37,高可信,2.06,A,0,False,D_正常
636019634,Kriti Legend,Liberia,9.2e-05,0.220265,0.09173,0.220253,204.7,0.047564,298,1,0,0.421053,0.4931,0.197539,0.199187,0.5672,1.717224,2.5e-05,0.0,16.0,8.52,7.6,0.0,23.42,高可信,11.75,A,0,False,D_正常
