mmsi,imo,ship_name,country,operator,build_year,ship_type,deadweight,builder,builder_country,age_risk,n_points,total_days,sanction_sources,risk_level,hit_ofac,hit_un,hit_eu,hit_uk,flag_score,paris_list,tokyo_list,gap_24h_ratio,gap_24h_ci95_lower,gap_24h_ci95_upper,gap_24h_ci90_lower,gap_24h_ci90_upper,gap_24h_ci80_lower,gap_24h_ci80_upper,gap_12h_count,gap_24h_count,gap_72h_count,gap_max_hours,gap_mean_hours,low_speed_ratio,non_anch_low_ratio,non_anch_low_ci95_lower,non_anch_low_ci95_upper,non_anch_low_ci90_lower,non_anch_low_ci90_upper,non_anch_low_ci80_lower,non_anch_low_ci80_upper,non_anch_low_events,non_anch_low_max_dur_h,loitering_h_ratio,msr,spc,sdr,port_dwell,port_interval,turn_nonport,san_port_dwell,san_of_port,cog_high_vol_ratio,cog_high_vol_ci95_lower,cog_high_vol_ci95_upper,cog_high_vol_ci90_lower,cog_high_vol_ci90_upper,cog_high_vol_ci80_lower,cog_high_vol_ci80_upper,cog_very_high_vol_ratio,cog_mean_vol,cog_max_vol,anomaly_index,anomaly_ci95_lower,anomaly_ci95_upper,anomaly_ci90_lower,anomaly_ci90_upper,anomaly_ci80_lower,anomaly_ci80_upper,data_sufficiency,confidence_grade,name_changes,flag_changes,owner_changes,total_identity_changes,recorded_calls,unrecorded_call_ratio,hotspot_dwell_ratio,logistic_score,logistic_score_std,logistic_score_ci95_lower,logistic_score_ci95_upper,prediction_credibility,quadrant,company_count,company_source
311000357,9414503.0,Yamato Spirit,Bahamas,Teekay Tankers,2008.0,AFRAMAX TNKR,0000-00-00,Tsuneishi Zosen,Japan,1,49841,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000179,6.8e-05,0.00029,7.6e-05,0.000259,8.7e-05,0.000227,11,7,1,157.2,0.1,0.322144,0.19703,0.193538,0.200522,0.194092,0.199954,0.194733,0.1993,357,205.9,0.19701,0.130584,0.4781,0.200877,0.159915,0.2145,4.680968,3.9e-05,0.0,0.05692,0.054886,0.058953,0.055203,0.058616,0.05557,0.05823,0.023433,5.81,143.48,10.01,9.86,10.16,9.88,10.13,9.91,10.1,1.0,A,0,0,0,0,0,0.0,0.0,13.7,9.74,0.0,32.79,高可信,D_正常,4.0,simulated_noisy
570389201,,,,,,,,,,0,20912,99.2,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000427,0.000162,0.000691,0.000182,0.000617,0.000207,0.000541,12,7,2,130.3,0.1,0.26951,0.153468,0.148584,0.158353,0.14935,0.157549,0.150237,0.156627,20,191.5,0.153412,0.360632,0.6295,0.203797,0.13444,0.0353,1.409605,9.2e-05,0.0,0.154789,0.149887,0.159691,0.150656,0.158884,0.151546,0.157959,0.088941,13.13,156.52,10.01,9.76,10.26,9.8,10.22,9.84,10.17,0.51,B,0,0,0,0,0,0.0,0.0,16.36,12.99,0.0,41.82,高可信,D_正常,19.0,simulated_noisy
311000223,9417335.0,Blackcomb Spirit,Bahamas,Teekay Tankers,2010.0,AFRAMAX TNKR,0000-00-00,Hudong Zhonghua,China,1,55075,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000162,6.2e-05,0.000262,6.9e-05,0.000234,7.9e-05,0.000205,17,7,2,72.8,0.1,0.324267,0.189654,0.18638,0.192928,0.1869,0.192395,0.1875,0.191783,219,102.8,0.189636,0.222752,0.5209,0.149106,0.177962,0.3001,2.017166,0.001633,0.00898,0.072827,0.070657,0.074997,0.070997,0.074639,0.07139,0.074229,0.04058,6.85,152.48,9.99,9.85,10.14,9.87,10.12,9.9,10.09,1.0,A,0,0,0,0,0,0.0,0.0,14.44,8.07,0.0,30.26,高可信,D_正常,13.0,simulated_noisy
413074000,9283265.0,Yang Lin Wan,China,COSCO Shipping Energy Transportation,2004.0,LR2 TNKR,0000-00-00,Dalian New Yard,China,2,138858,180.7,0,未命中,False,False,False,False,0,White,High Performance,4.3e-05,1.1e-05,7.4e-05,1.3e-05,6.4e-05,1.5e-05,5.4e-05,14,4,0,39.0,0.0,0.257983,0.210144,0.208001,0.212286,0.208343,0.21194,0.208737,0.211541,161,118.6,0.210137,0.280141,0.4483,0.225035,0.128069,0.6888,1.791587,1.4e-05,0.0,0.021683,0.020918,0.022449,0.021037,0.022322,0.021175,0.022177,0.008965,2.68,132.22,9.89,9.81,9.97,9.82,9.96,9.84,9.94,1.0,A,0,0,0,0,0,0.0,0.0,26.47,12.62,1.73,51.21,高可信,D_正常,25.0,simulated_noisy
667002359,9330604.0,Nachos,Sierra Leone,Egemen Shipping,2007.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,1,90890,180.7,1,低风险,False,False,False,True,2,Grey,Low Performance,5.4e-05,1.1e-05,9.7e-05,1.3e-05,8.3e-05,1.6e-05,6.8e-05,9,3,0,57.2,0.0,0.212026,0.193709,0.191139,0.196278,0.191548,0.195861,0.192021,0.195382,358,185.9,0.193698,0.181827,0.4785,0.296526,0.045096,0.0897,1.548474,0.000758,0.016353,0.057937,0.056419,0.059456,0.056657,0.059207,0.056933,0.05892,0.024875,5.06,159.38,9.88,9.77,9.99,9.79,9.97,9.81,9.95,1.0,A,0,0,0,0,0,0.0,0.0,71.08,10.63,50.25,91.91,高可信,A_确认影子,12.0,simulated_noisy
538003526,9402483.0,Dubai Glamour,Marshall Islands,Emarat Maritime,2009.0,AFRAMAX TNKR,0000-00-00,Hanjin Heavy Ind,South Korea,1,63671,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000187,8.5e-05,0.000289,9.4e-05,0.000263,0.000105,0.000235,37,10,0,71.0,0.1,0.267186,0.206171,0.203029,0.209314,0.203529,0.208803,0.204106,0.208216,41,778.7,0.206157,0.090348,0.5316,0.136814,0.132469,0.2711,1.409605,3e-05,0.0,0.028709,0.027412,0.030006,0.027612,0.029789,0.027845,0.029541,0.013663,3.09,159.68,9.86,9.73,9.98,9.75,9.96,9.78,9.94,1.0,A,0,0,0,0,0,0.0,0.0,15.86,3.25,9.49,22.23,高可信,D_正常,7.0,simulated_noisy
636021733,9395331.0,Corossol,Liberia,TMS Tankers,2010.0,LR2 TNKR,0000-00-00,Shanghai Waigaoqiao Shipbuilding,China,1,60968,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.00013,4.5e-05,0.000215,5.1e-05,0.00019,5.9e-05,0.000165,19,6,1,73.2,0.1,0.26304,0.205684,0.202475,0.208892,0.202986,0.208371,0.203575,0.207772,180,300.4,0.205669,0.10526,0.5422,0.06703,0.108557,0.2204,2.697641,0.001786,0.01617,0.027964,0.026656,0.029273,0.026857,0.029054,0.027092,0.028803,0.009742,3.43,139.78,9.82,9.69,9.94,9.71,9.92,9.74,9.9,1.0,A,0,0,0,0,0,0.0,0.0,20.29,8.82,3.0,37.58,高可信,D_正常,6.0,simulated_noisy
241406000,9370850.0,Syros Warrior,Greece,Polembros Shipping,2009.0,AFRAMAX TNKR,0000-00-00,Tadotsu Tsuneishi,Japan,1,94353,180.7,0,未命中,False,False,False,False,0,White,High Performance,7.3e-05,2.3e-05,0.000124,2.6e-05,0.000109,3e-05,9.3e-05,27,5,0,57.0,0.0,0.197842,0.18182,0.179359,0.184281,0.17975,0.183881,0.180202,0.183422,482,100.5,0.181809,0.109445,0.476,0.194175,0.069798,0.2474,1.040756,0.000497,0.006835,0.077284,0.07558,0.078987,0.075848,0.078708,0.076159,0.078388,0.032526,6.18,145.3,9.73,9.62,9.84,9.64,9.82,9.66,9.8,1.0,A,0,0,0,0,0,0.0,0.0,19.19,7.23,5.02,33.36,高可信,D_正常,2.0,simulated_noisy
636014368,9389277.0,SL Ambition,Liberia,Great Eastern Shipping,2009.0,LR2 TNKR,0000-00-00,HSG Sungdong Shipbuilding,South Korea,1,53872,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000184,7.5e-05,0.000293,8.4e-05,0.000264,9.5e-05,0.000233,15,8,2,732.1,0.1,0.43492,0.117844,0.115121,0.120566,0.115551,0.12012,0.116047,0.119609,473,73.6,0.117818,0.05249,0.4428,0.216469,0.37512,0.4667,1.179502,3.6e-05,0.0,0.220058,0.216559,0.223556,0.217116,0.222988,0.217758,0.222335,0.099698,16.01,162.86,9.71,9.55,9.86,9.58,9.84,9.61,9.81,1.0,A,0,0,0,0,0,0.0,0.0,16.3,4.29,7.89,24.71,高可信,D_正常,16.0,simulated_noisy
636024028,9297333.0,Minerva Clara,Liberia,Minerva Marine,2006.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,2,105839,179.6,0,未命中,False,False,False,False,0,White,High Performance,5.6e-05,1.5e-05,9.7e-05,1.7e-05,8.4e-05,2e-05,7.1e-05,9,4,1,89.3,0.0,0.248406,0.177111,0.174811,0.179411,0.175177,0.179038,0.1756,0.178609,356,182.6,0.177101,0.209839,0.4489,0.197469,0.115661,0.2616,2.8675,0.002229,0.019118,0.085044,0.083363,0.086724,0.083629,0.08645,0.083936,0.086134,0.034826,7.3,161.12,9.67,9.57,9.78,9.58,9.76,9.6,9.74,0.998,A,0,0,0,0,0,0.0,0.0,21.66,5.65,10.59,32.73,高可信,D_正常,15.0,simulated_noisy
636025005,9312846.0,Bourda,Liberia,IMS SA,2006.0,LR2 TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,49602,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.00018,6.8e-05,0.000291,7.7e-05,0.00026,8.7e-05,0.000228,15,7,2,197.7,0.1,0.434398,0.199894,0.196375,0.203413,0.196934,0.202841,0.197579,0.202183,109,167.5,0.199875,0.175441,0.5612,0.178268,0.40735,0.2487,1.788315,0.003284,0.007968,0.032598,0.031036,0.03416,0.031276,0.033899,0.031555,0.033599,0.014353,3.6,153.97,9.65,9.51,9.79,9.53,9.77,9.56,9.74,1.0,A,0,0,0,0,0,0.0,0.0,15.79,8.03,0.05,31.53,高可信,D_正常,12.0,simulated_noisy
373638000,9282912.0,Aframax Riviera,Panama,Hellenic Tankers,2005.0,AFRAMAX TNKR,0000-00-00,Koyo Dock,Japan,2,33463,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000237,8.2e-05,0.000391,9.3e-05,0.000347,0.000107,0.000301,18,6,2,81.6,0.1,0.252876,0.161321,0.157381,0.165262,0.158003,0.164617,0.158722,0.163877,200,75.3,0.161287,0.187795,0.5285,0.095145,0.201182,0.1785,0.876206,0.022527,0.111722,0.116515,0.113078,0.119952,0.113617,0.119387,0.114241,0.118738,0.05355,9.76,155.51,9.6,9.4,9.79,9.43,9.75,9.47,9.72,0.876,A,0,0,0,0,0,0.0,0.0,23.05,12.52,0.0,47.59,高可信,D_正常,8.0,simulated_noisy
314001105,9291236.0,Avina,Barbados,Splendid Vantage,2005.0,LR2 TNKR,0000-00-00,Daewoo,South Korea,2,51550,180.7,0,未命中,False,False,False,False,1,White,Medium Performance,5.7e-05,3e-06,0.00011,4e-06,8.7e-05,6e-06,6.5e-05,24,1,1,179.4,0.1,0.542386,0.123384,0.120545,0.126223,0.120993,0.125758,0.121511,0.125225,61,113.9,0.123358,0.127302,0.6189,0.575486,0.499185,0.1909,1.396781,0.000658,0.001244,0.20159,0.198127,0.205053,0.198677,0.20449,0.199312,0.203842,0.090183,16.64,163.2,9.59,9.43,9.74,9.45,9.72,9.48,9.69,1.0,A,0,0,0,0,0,0.0,0.0,36.4,10.72,15.39,57.41,高可信,D_正常,2.0,simulated_noisy
311000279,9514171.0,Peak Spirit,Bahamas,Teekay Tankers,2011.0,AFRAMAX TNKR,0000-00-00,Sumitomo,Japan,1,56916,180.5,0,未命中,False,False,False,False,0,White,High Performance,0.000227,0.000108,0.000346,0.000118,0.000316,0.000132,0.000284,26,11,4,244.4,0.1,0.253532,0.174736,0.171616,0.177855,0.172111,0.177347,0.172683,0.176763,170,138.6,0.174717,0.248892,0.5885,0.22195,0.197048,0.1996,1.948631,3.4e-05,0.0,0.084949,0.082658,0.087239,0.083018,0.086863,0.083435,0.086431,0.039671,7.42,170.23,9.57,9.43,9.71,9.45,9.69,9.47,9.66,1.0,A,0,0,0,0,0,0.0,0.0,13.11,9.5,0.0,31.73,高可信,D_正常,6.0,simulated_noisy
215068000,9417309.0,Valfoglia,Malta,Montanari Navigazione,2009.0,AFRAMAX TNKR,0000-00-00,Hudong Zhonghua,China,1,60697,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000163,6.7e-05,0.00026,7.4e-05,0.000234,8.4e-05,0.000207,30,8,1,104.4,0.1,0.24133,0.18367,0.18059,0.18675,0.181079,0.186249,0.181644,0.185673,110,154.3,0.183653,0.377572,0.4658,0.142534,0.140211,0.4552,1.415684,3.2e-05,0.0,0.063939,0.061993,0.065886,0.062298,0.065565,0.062651,0.065196,0.028369,5.42,164.92,9.55,9.41,9.68,9.43,9.66,9.46,9.63,1.0,A,0,0,0,0,0,0.0,0.0,9.77,8.72,0.0,26.86,高可信,D_正常,7.0,simulated_noisy
667002277,9299898.0,Palara,Sierra Leone,Range Maritime Services & Trading,2005.0,AFRAMAX TNKR,0000-00-00,Hyundai Samho Heavy Ind,South Korea,2,24092,154.2,2,中风险,False,False,True,True,2,Grey,Low Performance,0.000702,0.000377,0.001027,0.000408,0.000949,0.000448,0.000866,50,15,3,121.3,0.2,0.245102,0.146039,0.14158,0.150497,0.14228,0.149764,0.14309,0.148923,134,209.0,0.145988,0.057393,0.5184,0.284422,0.189905,0.1473,1.34448,0.000827,0.003935,0.146976,0.142505,0.151447,0.143207,0.150712,0.144019,0.149868,0.073134,12.17,158.41,9.53,9.3,9.76,9.33,9.72,9.37,9.68,0.698,B,0,0,0,0,0,0.0,0.0,79.79,15.3,49.8,100.0,高可信,A_确认影子,10.0,simulated_noisy
667001451,9308821.0,Berra,Sierra Leone,Dranion Port,2005.0,AFRAMAX TNKR,0000-00-00,Shanghai Waigaoqiao Shipbuilding,China,2,17441,180.6,2,中风险,False,False,True,True,2,Grey,Low Performance,0.000798,0.000394,0.001202,0.00043,0.001101,0.000476,0.000994,79,12,0,70.2,0.2,0.180781,0.145712,0.140477,0.150947,0.141295,0.150083,0.142243,0.149091,446,43.8,0.145642,0.148521,0.5103,0.44042,0.097445,0.0659,2.033592,0.002288,0.022379,0.147637,0.142373,0.152902,0.143196,0.152033,0.14415,0.151036,0.081815,12.45,171.3,9.53,9.26,9.8,9.3,9.76,9.35,9.7,0.696,B,0,0,0,0,0,0.0,0.0,81.29,15.73,50.46,100.0,高可信,A_确认影子,19.0,simulated_noisy
355600000,9420631.0,Karavas,Panama,Polyar Tankers,2010.0,AFRAMAX TNKR,0000-00-00,Tadotsu Tsuneishi,Japan,1,81877,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000158,7.5e-05,0.000241,8.2e-05,0.00022,9.1e-05,0.000197,16,11,2,156.4,0.1,0.224581,0.200803,0.198059,0.203547,0.198496,0.203102,0.199,0.20259,279,172.3,0.200791,0.126683,0.4745,0.088372,0.051721,0.1408,4.768528,0.002344,0.044885,0.022948,0.021923,0.023974,0.022081,0.023802,0.022265,0.023606,0.008426,2.66,131.87,9.5,9.39,9.6,9.41,9.59,9.43,9.57,1.0,A,0,0,0,0,0,0.0,0.0,34.46,1.09,32.32,36.6,高可信,D_正常,23.0,simulated_noisy
636019392,9398280.0,Tigerlily,Liberia,Stealth Maritime,2010.0,AFRAMAX TNKR,0000-00-00,Tadotsu Tsuneishi,Japan,1,70287,180.7,0,未命中,False,False,False,False,0,White,High Performance,7e-05,1.5e-05,0.000125,1.7e-05,0.000107,2.1e-05,8.8e-05,16,3,0,57.2,0.1,0.291818,0.174004,0.171202,0.176807,0.171647,0.176351,0.172161,0.175827,322,72.3,0.173989,0.188203,0.515,0.126048,0.201334,0.2871,1.51184,0.004338,0.021413,0.082034,0.080006,0.084063,0.080325,0.08373,0.080694,0.083348,0.033305,7.22,143.61,9.47,9.35,9.6,9.37,9.58,9.39,9.55,1.0,A,0,0,0,0,0,0.0,0.0,34.56,5.79,23.21,45.91,高可信,D_正常,38.0,simulated_noisy
461000256,9511533.0,Primavera,Oman,Sovcomflot,2010.0,AFRAMAX TNKR,0000-00-00,Hyundai Samho Heavy Ind,South Korea,1,24451,180.4,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.000447,0.000194,0.0007,0.000214,0.000633,0.000241,0.000562,79,9,2,132.9,0.2,0.175289,0.15559,0.151047,0.160132,0.151761,0.159386,0.152587,0.15853,303,71.5,0.155542,0.091512,0.4343,0.251232,0.146798,0.0827,1.721275,0.008829,0.059643,0.122365,0.118258,0.126472,0.1189,0.125794,0.119644,0.125017,0.065311,9.92,154.35,9.46,9.23,9.68,9.27,9.65,9.31,9.6,0.775,B,0,0,0,0,0,0.0,0.0,35.32,2.74,29.95,40.69,高可信,C_名单被动,17.0,simulated_noisy
352005654,9358412.0,Tiger Wings,Panama,Infinite Blue Maritime,2008.0,LR2 TNKR,0000-00-00,Dalian Shipbuilding Industry Corp,China,1,36133,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000302,0.000131,0.000473,0.000145,0.000428,0.000163,0.000381,21,9,1,112.1,0.1,0.197686,0.153802,0.150083,0.157521,0.15067,0.156913,0.151348,0.156214,196,86.5,0.15377,0.135593,0.5404,0.136036,0.101141,0.1421,2.281277,5.3e-05,0.0,0.123348,0.119958,0.126739,0.120491,0.126182,0.121108,0.125543,0.073864,11.18,167.3,9.4,9.21,9.58,9.24,9.55,9.27,9.51,0.906,A,0,0,0,0,0,0.0,0.0,28.5,3.6,21.44,35.56,高可信,D_正常,15.0,simulated_noisy
309368000,9301029.0,Ambrosia,Bahamas,Alberta Shipmanagement,2006.0,LR2 TNKR,0000-00-00,Sumitomo,Japan,2,56498,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000193,8.4e-05,0.000303,9.3e-05,0.000274,0.000104,0.000243,34,9,3,106.9,0.1,0.221636,0.194718,0.191453,0.197983,0.191971,0.197452,0.19257,0.196842,184,96.3,0.194701,0.18194,0.5838,0.074325,0.147604,0.177,0.817352,0.007874,0.05313,0.031009,0.02958,0.032438,0.0298,0.032198,0.030056,0.031925,0.011309,3.36,165.43,9.39,9.26,9.52,9.28,9.49,9.3,9.47,1.0,A,0,0,0,0,0,0.0,0.0,31.83,5.6,20.85,42.81,高可信,D_正常,10.0,simulated_noisy
273279840,9293002.0,Nasledie,Russia,Sapang Shipping Inc,2005.0,AFRAMAX TNKR,0000-00-00,Shanghai Waigaoqiao Shipbuilding,China,2,72254,180.7,2,中风险,False,False,True,True,1,Grey,Medium Performance,9.6e-05,3e-05,0.000162,3.4e-05,0.000142,3.9e-05,0.000122,19,5,0,57.1,0.1,0.19956,0.179703,0.176903,0.182502,0.177348,0.182047,0.177862,0.181524,626,169.8,0.179688,0.065999,0.4383,0.131547,0.08774,0.0982,1.633436,0.004068,0.046071,0.06347,0.061692,0.065247,0.061971,0.064955,0.062294,0.064619,0.029202,5.73,164.29,9.36,9.24,9.48,9.26,9.46,9.28,9.44,1.0,A,0,0,0,0,0,0.0,0.0,71.08,3.91,63.42,78.74,高可信,A_确认影子,2.0,simulated_noisy
525121061,9306639.0,Savir Lion,Indonesia,Buana Lintas Lautan,2007.0,LR2 TNKR,0000-00-00,Dalian Shipbuilding Industry Corp,China,1,82064,180.6,0,未命中,False,False,False,False,0,Not Listed,High Performance,0.000133,5.8e-05,0.000208,6.4e-05,0.000189,7.2e-05,0.000168,27,9,0,57.7,0.1,0.227566,0.186028,0.183366,0.18869,0.183789,0.188258,0.184278,0.187761,827,107.1,0.186016,0.321124,0.5831,0.149692,0.11109,0.2105,2.202246,0.002241,0.019967,0.048388,0.04692,0.049856,0.04715,0.049614,0.047416,0.049336,0.022421,5.31,158.88,9.34,9.23,9.45,9.25,9.43,9.27,9.41,1.0,A,0,0,0,0,0,0.0,0.0,16.7,13.25,0.0,42.67,高可信,D_正常,11.0,simulated_noisy
538012456,9403475.0,Angerona,Marshall Islands,Trafigura Beheer BV,2008.0,AFRAMAX TNKR,0000-00-00,Tsuneishi Zosen,Japan,1,42398,91.3,0,未命中,False,False,False,False,0,White,High Performance,0.00014,3.7e-05,0.000243,4.2e-05,0.00021,5e-05,0.000177,6,4,1,72.7,0.1,0.317916,0.134521,0.131273,0.137768,0.131785,0.137236,0.132377,0.136626,68,213.9,0.134491,0.050869,0.4632,0.266255,0.207135,0.3041,1.560729,4.5e-05,0.0,0.164016,0.160491,0.167541,0.161049,0.166965,0.161693,0.166304,0.076983,13.2,168.22,9.34,9.17,9.51,9.19,9.48,9.22,9.45,0.73,B,0,0,0,0,0,0.0,0.0,20.48,1.13,18.27,22.69,高可信,D_正常,12.0,simulated_noisy
311039900,9486922.0,Alberta,Bahamas,Carlova Maritime,2010.0,LR2 TNKR,0000-00-00,Sumitomo,Japan,1,58061,180.5,0,未命中,False,False,False,False,0,White,High Performance,0.000136,4.7e-05,0.000225,5.3e-05,0.0002,6.2e-05,0.000173,23,6,0,57.1,0.1,0.180207,0.160285,0.157301,0.163269,0.157774,0.162783,0.15832,0.162224,352,68.6,0.160265,0.13738,0.4645,0.199736,0.079462,0.1313,1.776216,0.00036,0.00412,0.102822,0.100351,0.105292,0.100741,0.104887,0.101191,0.104423,0.052323,8.47,171.6,9.27,9.13,9.41,9.15,9.39,9.18,9.36,1.0,A,0,0,0,0,0,0.0,0.0,62.79,8.64,45.86,79.72,高可信,B_潜在影子,46.0,simulated_noisy
636016093,9402316.0,Libra Sun,Liberia,Zodiac Maritime,2010.0,AFRAMAX TNKR,0000-00-00,Sasebo,Japan,1,35579,180.0,0,未命中,False,False,False,False,0,White,High Performance,0.000419,0.000214,0.000625,0.000232,0.000574,0.000257,0.00052,47,13,1,94.6,0.1,0.1943,0.166286,0.162417,0.170154,0.163028,0.169522,0.163735,0.168796,98,152.1,0.166254,0.221481,0.5289,0.257085,0.077338,0.1543,2.065684,5.4e-05,0.0,0.085723,0.082814,0.088632,0.083268,0.088151,0.083795,0.0876,0.051686,7.75,175.65,9.21,9.03,9.39,9.06,9.36,9.09,9.32,0.899,A,0,0,0,0,0,0.0,0.0,21.51,11.48,0.0,44.01,高可信,D_正常,9.0,simulated_noisy
538005006,9440538.0,Kriti Journey,Marshall Islands,Avin International,2010.0,LR2 TNKR,0000-00-00,SPP,South Korea,1,96626,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000103,4.2e-05,0.000163,4.7e-05,0.000147,5.3e-05,0.00013,17,8,0,67.3,0.0,0.25844,0.165828,0.163483,0.168173,0.163856,0.167792,0.164286,0.167354,331,86.6,0.165816,0.201728,0.4838,0.12326,0.169729,0.3934,1.805168,0.004325,0.025367,0.086932,0.085156,0.088709,0.085437,0.088418,0.085761,0.088085,0.047285,7.24,180.0,9.2,9.1,9.31,9.11,9.29,9.13,9.27,1.0,A,0,0,0,0,0,0.0,0.0,15.82,7.43,1.26,30.38,高可信,D_正常,16.0,simulated_noisy
525121027,9299599.0,SC Ocean LXI,Indonesia,Soechi Lines,2005.0,AFRAMAX TNKR,0000-00-00,Hudong Zhonghua,China,2,83357,180.1,0,未命中,False,False,False,False,0,Not Listed,High Performance,4.7e-05,7e-06,8.7e-05,8e-06,7.3e-05,1e-05,5.8e-05,5,2,0,67.4,0.1,0.696174,0.046064,0.044641,0.047487,0.044863,0.047252,0.045121,0.046983,185,34.8,0.046043,0.163865,0.368,0.530413,0.815022,0.9988,1.536069,2.3e-05,0.0,0.356119,0.352868,0.359369,0.353388,0.358845,0.353989,0.358241,0.158618,27.05,174.14,9.2,9.09,9.3,9.1,9.29,9.12,9.27,0.999,A,0,0,0,0,0,0.0,0.0,12.18,11.33,0.0,34.39,高可信,D_正常,11.0,simulated_noisy
632001134,,,,,,,,,,0,45677,180.0,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000239,0.000104,0.000374,0.000115,0.000339,0.000129,0.000301,52,9,6,143.1,0.1,0.51411,0.144632,0.141407,0.147858,0.141916,0.14733,0.142505,0.146725,225,105.1,0.144605,0.125499,0.6244,0.465805,0.441693,0.0858,1.415684,4.2e-05,0.0,0.131575,0.128475,0.134675,0.128964,0.134167,0.12953,0.133585,0.066443,12.46,151.58,9.15,8.98,9.31,9.01,9.28,9.04,9.25,0.999,A,0,0,0,0,0,0.0,0.0,13.65,11.68,0.0,36.54,高可信,D_正常,2.0,simulated_noisy
636017739,9329409.0,Kriti Samaria,Liberia,Avin International,2007.0,AFRAMAX TNKR,0000-00-00,Namura,Japan,1,74568,180.6,0,未命中,False,False,False,False,0,White,High Performance,9.3e-05,2.9e-05,0.000157,3.3e-05,0.000138,3.8e-05,0.000118,10,5,0,65.6,0.1,0.320969,0.164833,0.16217,0.167496,0.162593,0.167063,0.163082,0.166565,247,320.8,0.164818,0.360189,0.516,0.270517,0.242758,0.7156,1.878009,0.026148,0.107618,0.086618,0.084599,0.088637,0.084917,0.088306,0.085285,0.087926,0.041545,7.79,165.15,9.15,9.03,9.27,9.05,9.25,9.07,9.23,1.0,A,0,0,0,0,0,0.0,0.0,20.42,19.6,0.0,58.84,高可信,D_正常,27.0,simulated_noisy
613009690,9337418.0,Atmos,Cameroon,Wu Yi Shan Shipmanagement,2007.0,AFRAMAX TNKR,0000-00-00,Sumitomo,Japan,1,18646,180.3,2,中风险,False,False,True,True,3,Black,Low Performance,0.001336,0.000822,0.00185,0.000877,0.001735,0.000945,0.00161,55,23,11,736.6,0.2,0.159283,0.146592,0.141516,0.151668,0.142311,0.150831,0.143231,0.149871,250,122.5,0.146527,0.092543,0.4085,0.356941,0.037369,0.0054,1.221372,0.001765,0.044604,0.125439,0.120686,0.130193,0.121427,0.129406,0.122286,0.128504,0.063763,9.91,166.1,9.14,8.88,9.4,8.92,9.35,8.96,9.3,0.709,B,0,0,0,0,0,0.0,0.0,90.12,9.71,71.09,100.0,高可信,A_确认影子,32.0,simulated_noisy
477192100,9442158.0,Searanger,"Hong Kong, China",Valles Steamship,2009.0,AFRAMAX TNKR,0000-00-00,Hudong Zhonghua,China,1,43312,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000229,9.4e-05,0.000364,0.000104,0.000328,0.000118,0.00029,38,8,0,70.9,0.1,0.299132,0.171644,0.168093,0.175195,0.168656,0.174616,0.169305,0.17395,166,133.3,0.171619,0.249999,0.5805,0.164471,0.195677,0.0248,1.356786,4.4e-05,0.0,0.068594,0.066214,0.070974,0.066585,0.07058,0.067015,0.070129,0.025649,6.59,159.69,9.1,8.94,9.26,8.97,9.23,9.0,9.2,0.987,A,0,0,0,0,0,0.0,0.0,21.23,8.34,4.88,37.58,高可信,D_正常,23.0,simulated_noisy
371325000,9402237.0,Dolphin Pearl,Panama,Nan Fung Shipping,2009.0,AFRAMAX TNKR,0000-00-00,Sasebo,Japan,1,56741,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000157,6e-05,0.000255,6.7e-05,0.000228,7.6e-05,0.000199,38,7,1,89.6,0.1,0.214765,0.184262,0.181072,0.187452,0.181578,0.186933,0.182163,0.186336,581,68.2,0.184244,0.295779,0.4233,0.101338,0.098439,0.0895,2.064222,3.4e-05,0.0,0.038807,0.037218,0.040395,0.037464,0.040131,0.03775,0.039828,0.01193,4.57,145.13,9.07,8.94,9.2,8.96,9.18,8.99,9.16,1.0,A,0,0,0,0,0,0.0,0.0,17.83,16.02,0.0,49.23,高可信,D_正常,2.0,simulated_noisy
